Id,Label,그룹,timeset,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,clustering,triangles,eigencentrality,원문,번역,
H05B2203,H05B2203,,,20,8421.177063,7,0.314293,0.337878,0,11,0.94152,161,0.1422,,,
G09F2003,G09F2003,,,27,21104.00429,7,0.327616,0.351963,0.002299,24,0.375385,122,0.070347,,,
G09F2027,G09F2027,,,10,1967.75811,8,0.267137,0.282172,0,24,1,36,0.008823,,,
G09F27,G09F27,,,20,3541.485207,8,0.299624,0.321145,0.000455,24,0.520468,89,0.044628,,,
B29C61,B29C61,,,13,4588.745178,7,0.312805,0.333846,0,20,0.954545,63,0.051164,,,
B32B43,B32B43,,,29,7000.212883,6,0.33595,0.361986,0.000281,20,0.621693,235,0.150563,,,
H01R13,H01R13,,,31,31935.58067,7,0.326551,0.353023,0.001895,19,0.331034,144,0.1006,,,
H01R4,H01R4,,,10,4829.621323,8,0.302131,0.320799,0.000017,19,0.694444,25,0.027435,,,
H01R43,H01R43,,,20,8262.182777,7,0.315022,0.338008,0.000154,19,0.497076,85,0.072819,,,
B29K2055,B29K2055,,,15,2421.724327,7,0.300677,0.321301,0.000009,20,0.89011,81,0.040028,,,
B29K2505,B29K2505,,,14,1784.630684,7,0.300247,0.320435,0,20,0.961538,75,0.038614,,,
C25D15,C25D15,,,23,5407.165962,7,0.31272,0.334423,0,20,0.978355,226,0.071434,,,
C25D5,C25D5,,,39,18401.02676,7,0.327662,0.35686,0.00038,19,0.549075,386,0.161084,,,
C25D7,C25D7,,,23,5407.165962,7,0.31272,0.334423,0,20,0.978355,226,0.071434,,,
D01F1,D01F1,,,36,8187.332726,7,0.317838,0.344148,0.001314,23,0.415126,247,0.083428,,,
D01F6,D01F6,,,32,14956.00877,7,0.316575,0.342424,0.001078,23,0.462366,215,0.078452,,,
D05B19,D05B19,,,9,3593.352585,7,0.280563,0.296147,0,20,0.964286,27,0.018078,,,
D05B23,D05B23,,,9,1796.676292,7,0.280563,0.296147,0,20,0.964286,27,0.018078,,,
D10B2101,D10B2101,,,9,1796.676292,7,0.280563,0.296147,0,20,0.964286,27,0.018078,,,
F01D5,F01D5,,,31,13027.06708,7,0.315926,0.339868,0.000715,20,0.63908,278,0.085781,,,
F03D1,F03D1,,,26,13883.87118,7,0.315194,0.337921,0.000045,20,0.846667,254,0.078841,,,
F05B2220,F05B2220,,,23,5407.165962,7,0.31272,0.334423,0,20,0.978355,226,0.071434,,,
F05B2230,F05B2230,,,29,17995.92795,7,0.315323,0.33857,0.000072,20,0.727513,275,0.081063,,,
F05B2240,F05B2240,,,29,11066.0543,7,0.315323,0.33857,0.000072,20,0.727513,275,0.081063,,,
F05B2250,F05B2250,,,23,5407.165962,7,0.31272,0.334423,0,20,0.978355,226,0.071434,,,
F05B2280,F05B2280,,,23,5407.165962,7,0.31272,0.334423,0,20,0.978355,226,0.071434,,,
F05D2230,F05D2230,,,23,10814.33192,7,0.31272,0.334423,0,20,0.978355,226,0.071434,,,
F05D2300,F05D2300,,,29,11389.40849,7,0.314123,0.337272,0.000681,20,0.669312,253,0.078802,,,
G01T3,G01T3,,,22,6466.244965,6,0.331611,0.357443,0.001298,20,0.495238,104,0.078205,,,
B32B19,B32B19,,,29,15008.66458,7,0.32066,0.34633,0.000062,11,0.743386,281,0.182792,,,
B32B2581,B32B2581,,,30,7173.498451,7,0.317794,0.343784,0.000014,11,0.753695,306,0.212616,,,
B32B2597,B32B2597,,,39,12905.53716,7,0.323172,0.350427,0.000117,11,0.610242,429,0.251774,,,
B62D1,B62D1,,,21,4421.804474,7,0.333478,0.359492,0.000216,20,0.621053,118,0.158056,,,
B68F1,B68F1,,,16,3840.401344,7,0.317358,0.340272,0,20,0.92381,97,0.122781,,,
Y02B80,Y02B80,,,18,4009.846611,7,0.313611,0.336335,0,11,0.955882,130,0.12296,,,
Y10T428,Y10T428,,,62,88854.00708,7,0.348515,0.383471,0.001626,11,0.374863,686,0.351692,,,
B60G2206,B60G2206,,,5,2571.808929,8,0.2768,0.293055,0,20,0.833333,5,0.012748,,,
B60G7,B60G7,,,5,857.269653,8,0.2768,0.293055,0,20,0.833333,5,0.012748,,,
B64D2037,B64D2037,,,8,924.82299,7,0.306377,0.3253,0,11,0.809524,17,0.055843,,,
B64D37,B64D37,,,10,1702.603867,7,0.306743,0.326238,0.000001,11,0.777778,28,0.057885,,,
F16F7,F16F7,,,12,1437.181602,8,0.307641,0.328696,0.00026,11,0.563636,31,0.046929,,,
G06F2111,G06F2111,,,7,1626.151215,8,0.265023,0.278325,0,20,1,15,0.006254,,,
G06F2113,G06F2113,,,7,4878.453644,8,0.265023,0.278325,0,20,1,15,0.006254,,,
G06F2119,G06F2119,,,7,3252.302429,8,0.265023,0.278325,0,20,1,15,0.006254,,,
G06F30,G06F30,,,19,7390.485939,8,0.300403,0.32209,0.000598,26,0.496732,76,0.062945,,,
Y02P90,Y02P90,,,9,2043.920174,8,0.286511,0.304887,0.000186,20,0.607143,17,0.016373,,,
Y02T50,Y02T50,,,15,1929.859634,8,0.30468,0.325898,0.000192,11,0.56044,51,0.051305,,,
B29C73,B29C73,,,31,7841.288971,7,0.316229,0.341361,0.00015,11,0.721839,314,0.163083,,,
B32B11,B32B11,,,26,5968.638596,7,0.310243,0.333277,0,11,0.976667,293,0.150418,,,
B32B2331,B32B2331,,,26,5968.638596,7,0.310243,0.333277,0,11,0.976667,293,0.150418,,,
B32B2377,B32B2377,,,34,8497.544006,7,0.311036,0.335621,0.000017,11,0.734848,388,0.190734,,,
B32B2395,B32B2395,,,26,5968.638596,7,0.310243,0.333277,0,11,0.976667,293,0.150418,,,
B62D25,B62D25,,,35,7717.938705,7,0.319552,0.345443,0.001932,11,0.575758,323,0.166989,,,
C08G18,C08G18,,,28,120874.4564,7,0.311498,0.335364,0.000482,23,0.393162,138,0.070054,,,
C09D175,C09D175,,,20,6529.694214,7,0.31964,0.343453,0.00006,23,0.619883,106,0.122664,,,
C09J133,C09J133,,,40,13585.03757,7,0.324761,0.352922,0.000572,11,0.54386,403,0.202554,,,
C09J2423,C09J2423,,,30,12681.64076,7,0.310702,0.334524,0.000193,11,0.775862,315,0.153356,,,
C09J2431,C09J2431,,,26,5968.638596,7,0.310243,0.333277,0,11,0.976667,293,0.150418,,,
C09J2433,C09J2433,,,38,8662.293156,7,0.34146,0.369927,0.000791,11,0.572072,381,0.21016,,,
C09J2477,C09J2477,,,26,5968.638596,7,0.310243,0.333277,0,11,0.976667,293,0.150418,,,
C09J2495,C09J2495,,,26,5968.638596,7,0.310243,0.333277,0,11,0.976667,293,0.150418,,,
B29D11,B29D11,,,10,1973.074394,8,0.283802,0.299488,0,19,1,36,0.02258,,,
G02B13,G02B13,,,12,2797.400635,8,0.292828,0.310616,0.000015,19,0.763636,42,0.030686,,,
G02B3,G02B3,,,31,10978.45942,7,0.346425,0.375401,0.000697,19,0.450575,196,0.20438,,,
G02B7,G02B7,,,30,12845.37756,7,0.320127,0.346611,0.000311,19,0.389163,158,0.112618,,,
B29D2030,B29D2030,,,6,727.910919,8,0.272395,0.285627,0,26,1,10,0.005649,,,
B29D30,B29D30,,,6,727.910919,8,0.272395,0.285627,0,26,1,10,0.005649,,,
B60C19,B60C19,,,10,2465.702148,8,0.278803,0.293033,0.000473,26,0.555556,20,0.008164,,,
B60C2019,B60C2019,,,6,727.910919,8,0.272395,0.285627,0,26,1,10,0.005649,,,
B29K2509,B29K2509,,,17,2184.95475,7,0.324715,0.348148,0,19,0.941667,113,0.120775,,,
B82Y20,B82Y20,,,51,10666.52596,6,0.358073,0.389283,0.000717,19,0.417959,512,0.271692,,,
C09K11,C09K11,,,37,23875.7318,6,0.348304,0.376641,0.000706,19,0.480952,303,0.202629,,,
C09K2211,C09K2211,,,24,3098.993366,7,0.332518,0.357393,0.000299,19,0.660079,167,0.137663,,,
B65D71,B65D71,,,5,6227.077881,8,0.222147,0.23064,0.000012,30,0.666667,4,0.001379,,,
B31D2205,B31D2205,,,12,3743.879211,9,0.21163,0.222233,0,25,1,55,0.004427,,,
B31D5,B31D5,,,12,1871.939606,9,0.21163,0.222233,0,25,1,55,0.004427,,,
B65B41,B65B41,,,12,1871.939606,9,0.21163,0.222233,0,25,1,55,0.004427,,,
B65B43,B65B43,,,12,1871.939606,9,0.21163,0.222233,0,25,1,55,0.004427,,,
B65B47,B65B47,,,12,1871.939606,9,0.21163,0.222233,0,25,1,55,0.004427,,,
B65B5,B65B5,,,15,6317.002731,8,0.237635,0.249739,0.001358,25,0.67033,61,0.005529,,,
B65B51,B65B51,,,12,1871.939606,9,0.21163,0.222233,0,25,1,55,0.004427,,,
B65B57,B65B57,,,16,2399.882217,8,0.22995,0.2419,0.000777,25,0.619048,65,0.005791,,,
B65B59,B65B59,,,12,1871.939606,9,0.21163,0.222233,0,25,1,55,0.004427,,,
B65B9,B65B9,,,12,1871.939606,9,0.21163,0.222233,0,25,1,55,0.004427,,,
B32B2419,B32B2419,,,48,10074.20464,7,0.333093,0.362615,0.000634,11,0.39778,430,0.233429,,,
B32B2479,B32B2479,,,15,2968.166809,7,0.305163,0.325033,0,11,0.945055,86,0.101864,,,
B60R2013,B60R2013,,,15,2888.233086,7,0.320438,0.342219,0.000187,11,0.703297,64,0.120841,,,
B60T17,B60T17,,,13,3844.532272,7,0.30468,0.324399,0,11,0.893939,59,0.109085,,,
C08J2363,C08J2363,,,19,4170.698074,7,0.317097,0.339652,0.000057,23,0.705882,108,0.11951,,,
C08L63,C08L63,,,34,7864.237305,6,0.339055,0.366573,0.000434,23,0.465909,246,0.181364,,,
F16L11,F16L11,,,23,18700.60471,7,0.307232,0.328697,0.002401,11,0.69697,161,0.151884,,,
H01C1,H01C1,,,19,11800.26881,7,0.324989,0.348378,0.000071,11,0.614379,94,0.146216,,,
H01C17,H01C17,,,29,18764.78145,6,0.342827,0.369011,0.000346,16,0.460317,174,0.186017,,,
H01C7,H01C7,,,27,16174.77048,6,0.338707,0.364727,0.000227,16,0.513846,167,0.18096,,,
B32B13,B32B13,,,25,13429.33416,7,0.308668,0.33089,0.000004,11,0.804348,222,0.151138,,,
B32B2607,B32B2607,,,30,7976.563866,7,0.30962,0.333089,0.000013,11,0.70936,288,0.184571,,,
C04B16,C04B16,,,24,6780.209961,7,0.309412,0.331366,0.000077,11,0.814229,206,0.116122,,,
E04C2,E04C2,,,30,26842.53846,7,0.312635,0.335621,0.000359,11,0.6133,249,0.126681,,,
E04C2002,E04C2002,,,20,5553.894112,7,0.306377,0.327305,0,11,0.964912,165,0.110118,,,
E04F15,E04F15,,,23,21202.65472,7,0.309081,0.330644,0.000716,11,0.519481,120,0.137307,,,
B32B2311,B32B2311,,,3,2545.504822,7,0.280563,0.294257,0,11,0,0,0.010156,,,
B32B2425,B32B2425,,,12,3906.90464,7,0.306174,0.325877,0,11,0.872727,48,0.107024,,,
B32B2435,B32B2435,,,17,3537.334198,7,0.30991,0.331394,0,11,0.95,114,0.11976,,,
B32B2475,B32B2475,,,11,3512.262619,7,0.305486,0.325048,0,11,0.844444,38,0.091229,,,
B32B2554,B32B2554,,,12,3906.90464,7,0.306174,0.325877,0,11,0.872727,48,0.107024,,,
B42D25,B42D25,,,25,70497.09155,7,0.335901,0.361699,0.000917,11,0.376812,104,0.148255,,,
B60C1,B60C1,,,15,3571.229843,7,0.307028,0.32732,0.002169,11,0.538462,49,0.097349,,,
B60C7,B60C7,,,16,21095.04489,7,0.306783,0.327139,0.003995,11,0.514286,54,0.097546,,,
B62D29,B62D29,,,28,6338.656227,7,0.310869,0.334272,0.001169,11,0.638177,224,0.181999,,,
B62D33,B62D33,,,15,2835.000351,7,0.306377,0.326382,0,11,0.923077,84,0.120653,,,
B63H2021,B63H2021,,,19,3882.405327,7,0.310201,0.332144,0,11,0.954248,146,0.124668,,,
B63H21,B63H21,,,19,7764.810654,7,0.310201,0.332144,0,11,0.954248,146,0.124668,,,
C08G65,C08G65,,,42,10456.02339,6,0.336292,0.365433,0.000768,23,0.412195,338,0.141206,,,
C08L35,C08L35,,,9,1097.171677,6,0.316272,0.337776,0,23,0.821429,23,0.050449,,,
C08L71,C08L71,,,48,8733.427704,6,0.335511,0.364669,0.001209,23,0.364477,394,0.14513,,,
E01C11,E01C11,,,17,6479.474304,7,0.305042,0.325481,0.0008,11,0.816667,98,0.117222,,,
E01C2201,E01C2201,,,16,5480.183464,7,0.305002,0.325264,0,11,0.92381,97,0.117002,,,
E01C5,E01C5,,,16,21920.73386,7,0.305002,0.325264,0,11,0.92381,97,0.117002,,,
E01C9,E01C9,,,16,5480.183464,7,0.305002,0.325264,0,11,0.92381,97,0.117002,,,
E04B2,E04B2,,,11,2924.024399,7,0.306052,0.325769,0,11,0.911111,41,0.066914,,,
E04F13,E04F13,,,13,4413.350479,7,0.306336,0.326526,0.000093,11,0.727273,48,0.069729,,,
E04F19,E04F19,,,11,2924.024399,7,0.306052,0.325769,0,11,0.911111,41,0.066914,,,
F01D25,F01D25,,,28,12939.29988,7,0.310577,0.334092,0.002178,11,0.595442,209,0.128846,,,
F02C6,F02C6,,,19,3882.405327,7,0.310201,0.332144,0,11,0.954248,146,0.124668,,,
F05D2220,F05D2220,,,33,7298.399933,7,0.311876,0.336688,0.002686,11,0.475806,236,0.134118,,,
F05D2260,F05D2260,,,33,12650.76428,7,0.311876,0.336688,0.002686,11,0.475806,236,0.134118,,,
F16C2208,F16C2208,,,11,10536.78783,7,0.305486,0.325048,0,11,0.844444,38,0.091229,,,
G09F9,G09F9,,,53,16039.39767,7,0.366012,0.400354,0.001546,19,0.413273,548,0.336852,,,
H05K7,H05K7,,,65,33108.91796,7,0.366418,0.400571,0.005052,19,0.293651,592,0.345745,,,
H05K9,H05K9,,,36,14177.91134,7,0.350843,0.381048,0.002211,19,0.413445,246,0.19394,,,
B32B2310,B32B2310,,,34,6288.833565,6,0.336635,0.363263,0.000271,11,0.609848,322,0.198658,,,
B32B2329,B32B2329,,,19,3840.592751,7,0.323942,0.346034,0,11,0.954248,146,0.123308,,,
B32B2333,B32B2333,,,19,3840.592751,7,0.323942,0.346034,0,11,0.954248,146,0.123308,,,
B32B2410,B32B2410,,,19,3840.592751,7,0.323942,0.346034,0,11,0.954248,146,0.123308,,,
B60J1,B60J1,,,7,1265.893456,8,0.299624,0.317532,0,11,0.866667,13,0.03444,,,
B60J3,B60J3,,,23,5279.043121,7,0.330096,0.354934,0.000243,11,0.493506,114,0.109416,,,
B60K2370,B60K2370,,,32,40673.27019,8,0.333237,0.361943,0.001167,26,0.374194,174,0.131923,,,
B60K35,B60K35,,,34,7680.555168,7,0.339155,0.367497,0.00043,26,0.386364,204,0.151704,,,
C01G41,C01G41,,,19,3840.592751,7,0.323942,0.346034,0,11,0.954248,146,0.123308,,,
C03C27,C03C27,,,16,3699.864059,7,0.324214,0.34845,0.000032,11,0.638095,67,0.093712,,,
C08F8,C08F8,,,8,2464.408035,7,0.313867,0.334755,0,11,0.857143,18,0.055456,,,
C08L29,C08L29,,,8,1232.204018,7,0.313867,0.334755,0,11,0.857143,18,0.055456,,,
G02F2203,G02F2203,,,28,8050.043495,7,0.351109,0.377543,0.000239,19,0.584046,205,0.176716,,,
G09G2320,G09G2320,,,31,24227.36305,7,0.343031,0.372416,0.000406,19,0.45977,200,0.159337,,,
H04M2250,H04M2250,,,32,5920.99004,7,0.357408,0.387755,0.001002,19,0.48172,224,0.237344,,,
B32B41,B32B41,,,19,2773.327972,6,0.32066,0.343358,0,11,0.96732,148,0.110145,,,
C08F20,C08F20,,,29,7499.53199,6,0.335073,0.360811,0.004912,11,0.55291,209,0.147433,,,
C08F2438,C08F2438,,,19,2773.327972,6,0.32066,0.343358,0,11,0.96732,148,0.110145,,,
B62D21,B62D21,,,17,2527.914055,7,0.309744,0.330991,0,11,0.933333,112,0.13456,,,
B62D65,B62D65,,,20,2876.970131,7,0.316792,0.3394,0.000522,11,0.695906,119,0.139753,,,
C08L2201,C08L2201,,,29,4692.270569,6,0.325355,0.350627,0.000207,23,0.544974,206,0.155224,,,
C08L75,C08L75,,,40,7084.171272,6,0.333285,0.360948,0.000683,23,0.406208,301,0.176809,,,
C09K9,C09K9,,,32,4778.703835,7,0.331754,0.357718,0.000727,11,0.449462,209,0.160669,,,
C09K5,C09K5,,,21,3946.379921,7,0.323987,0.347253,0.000154,11,0.636842,121,0.122142,,,
F28F2013,F28F2013,,,15,2713.282715,7,0.310827,0.332058,0,11,0.945055,86,0.099512,,,
F28F21,F28F21,,,19,6850.632736,7,0.318363,0.341123,0.000072,11,0.705882,108,0.112868,,,
F28F2255,F28F2255,,,15,2713.282715,7,0.310827,0.332058,0,11,0.945055,86,0.099512,,,
F28F2260,F28F2260,,,15,2713.282715,7,0.310827,0.332058,0,11,0.945055,86,0.099512,,,
C08F265,C08F265,,,13,1637.915726,7,0.314379,0.336796,0,11,0.924242,61,0.089683,,,
B32B2309,B32B2309,,,6,679.2061,7,0.312086,0.331099,0,19,0.7,7,0.043407,,,
B32B2519,B32B2519,,,10,1262.005562,7,0.310702,0.330002,0,24,0.944444,34,0.041175,,,
C04B7,C04B7,,,24,7987.902214,7,0.317751,0.341037,0.000255,11,0.581028,147,0.070348,,,
D06P5,D06P5,,,24,4541.014702,6,0.325952,0.349827,0.003112,23,0.41502,105,0.068078,,,
D06Q1,D06Q1,,,13,1682.504387,7,0.314807,0.335246,0.000563,24,0.606061,40,0.043989,,,
E04B2001,E04B2001,,,19,3125.883774,7,0.318232,0.340864,0.000254,11,0.607843,93,0.064338,,,
F24F5,F24F5,,,24,5424.529243,7,0.316662,0.340337,0.001551,16,0.509881,129,0.06089,,,
F28F13,F28F13,,,8,1466.660515,7,0.315969,0.33601,0.000003,19,0.666667,14,0.054382,,,
G09F21,G09F21,,,16,2072.464333,7,0.317707,0.338758,0.002011,24,0.504762,53,0.045536,,,
Y02A30,Y02A30,,,19,3437.354095,7,0.309702,0.330673,0.000035,11,0.803922,123,0.062062,,,
E04D11,E04D11,,,5,463.744339,7,0.298579,0.315604,0,11,0.833333,5,0.02129,,,
E04D13,E04D13,,,6,687.048065,7,0.301737,0.319008,0.000082,11,0.6,6,0.022368,,,
B81B2203,B81B2203,,,6,736.036026,8,0.280631,0.295958,0,13,0.9,9,0.012153,,,
B81B3,B81B3,,,13,4471.221581,8,0.288586,0.306278,0.000047,13,0.666667,44,0.022,,,
C09J123,C09J123,,,19,6889.081192,7,0.306377,0.328791,0.000166,23,0.477124,73,0.064069,,,
C09J163,C09J163,,,17,2265.245483,7,0.326828,0.350253,0.000039,19,0.633333,76,0.092905,,,
C09J175,C09J175,,,21,11401.55701,7,0.308462,0.330659,0.00027,23,0.521053,99,0.059856,,,
C09J183,C09J183,,,24,5372.064697,7,0.31234,0.335945,0.000229,23,0.482213,122,0.072146,,,
F03D80,F03D80,,,10,1004.592773,7,0.301658,0.319437,0,20,0.888889,32,0.031423,,,
F03D9,F03D9,,,10,1004.592773,7,0.301658,0.319437,0,20,0.888889,32,0.031423,,,
F05B2260,F05B2260,,,10,1004.592773,7,0.301658,0.319437,0,20,0.888889,32,0.031423,,,
B41M1,B41M1,,,13,5846.196571,7,0.282864,0.300376,0.000388,24,0.560606,37,0.01748,,,
G01C17,G01C17,,,7,865.133202,8,0.284781,0.301976,0,13,0.933333,14,0.014124,,,
B41F13,B41F13,,,8,1893.951469,8,0.239954,0.250632,0,19,1,21,0.003059,,,
B41F31,B41F31,,,8,13257.66077,8,0.239954,0.250632,0,19,1,21,0.003059,,,
B41F7,B41F7,,,8,3787.902939,8,0.239954,0.250632,0,19,1,21,0.003059,,,
B41F9,B41F9,,,8,1893.951469,8,0.239954,0.250632,0,19,1,21,0.003059,,,
B41P2231,B41P2231,,,8,1893.951469,8,0.239954,0.250632,0,19,1,21,0.003059,,,
B41P2251,B41P2251,,,8,1893.951469,8,0.239954,0.250632,0,19,1,21,0.003059,,,
B41F15,B41F15,,,4,2674.883942,8,0.245147,0.254969,0,24,1,3,0.001982,,,
B41F23,B41F23,,,5,750.003769,8,0.240429,0.250757,0,24,1,6,0.002552,,,
B41J3,B41J3,,,21,6156.829597,7,0.288262,0.305792,0.00148,24,0.373684,71,0.017755,,,
B41J15,B41J15,,,20,13243.60586,7,0.284641,0.30233,0.000994,24,0.48538,83,0.016738,,,
B41J19,B41J19,,,14,4357.802452,7,0.277065,0.292356,0.000026,24,0.692308,54,0.012743,,,
B41J2002,B41J2002,,,9,9503.082108,7,0.266367,0.280911,0,24,0.964286,27,0.010654,,,
B41J2025,B41J2025,,,7,1666.127029,8,0.247935,0.259733,0,24,1,15,0.004477,,,
B41J2202,B41J2202,,,9,5475.851318,7,0.266367,0.280911,0,24,0.964286,27,0.010654,,,
B65H23,B65H23,,,7,1666.127029,8,0.247935,0.259733,0,24,1,15,0.004477,,,
C08L39,C08L39,,,5,859.798035,7,0.263392,0.276559,0,24,1,6,0.005706,,,
H02K11,H02K11,,,10,3010.530945,7,0.274531,0.288776,0,24,1,36,0.009427,,,
H02P2205,H02P2205,,,8,1766.814667,8,0.240554,0.251551,0,24,1,21,0.003634,,,
H02P7,H02P7,,,8,3533.629333,8,0.240554,0.251551,0,24,1,21,0.003634,,,
H03F2203,H03F2203,,,11,4117.319763,8,0.240629,0.2522,0.001199,24,0.666667,30,0.004339,,,
H03F3,H03F3,,,11,6554.667175,8,0.240629,0.2522,0.001199,24,0.666667,30,0.004339,,,
B42D15,B42D15,,,6,2399.788727,8,0.256978,0.269162,0,24,1,10,0.004843,,,
B41J25,B41J25,,,4,667.727432,8,0.24751,0.258503,0,24,1,3,0.002266,,,
H04N1,H04N1,,,7,8422.207596,8,0.27262,0.288584,0.000019,24,0.466667,7,0.011798,,,
G02B2005,G02B2005,,,12,2284.778839,7,0.310368,0.330868,0.000021,19,0.672727,37,0.04996,,,
Y10S977,Y10S977,,,20,16764.37227,6,0.314979,0.338014,0.00017,15,0.520468,89,0.059013,,,
G07D7,G07D7,,,5,4581.277962,8,0.285485,0.299632,0,11,1,6,0.009265,,,
B60B2320,B60B2320,,,7,1211.512756,8,0.234882,0.244159,0,11,1,15,0.003096,,,
B60B2360,B60B2360,,,7,2423.025513,8,0.234882,0.244159,0,11,1,15,0.003096,,,
B60B25,B60B25,,,7,2423.025513,8,0.234882,0.244159,0,11,1,15,0.003096,,,
B60B2900,B60B2900,,,7,1211.512756,8,0.234882,0.244159,0,11,1,15,0.003096,,,
B60B3,B60B3,,,7,1211.512756,8,0.234882,0.244159,0,11,1,15,0.003096,,,
B60C5,B60C5,,,6,1865.250092,8,0.240779,0.250062,0,26,1,10,0.002887,,,
B60C9,B60C9,,,6,932.625046,8,0.240779,0.250062,0,26,1,10,0.002887,,,
C08L7,C08L7,,,6,932.625046,8,0.240779,0.250062,0,26,1,10,0.002887,,,
B60D1,B60D1,,,3,337.681824,8,0.246192,0.256603,0,19,1,1,0.002184,,,
B60G13,B60G13,,,6,778.605537,8,0.244137,0.255863,0,11,1,10,0.007001,,,
B60G15,B60G15,,,6,778.605537,8,0.244137,0.255863,0,11,1,10,0.007001,,,
B60G2204,B60G2204,,,6,778.605537,8,0.244137,0.255863,0,11,1,10,0.007001,,,
E05F15,E05F15,,,30,8680.609283,8,0.301737,0.327095,0.000718,26,0.455665,185,0.07734,,,
E05Y2400,E05Y2400,,,28,11911.08414,8,0.291315,0.316558,0.000273,26,0.512821,180,0.074255,,,
G01K2205,G01K2205,,,12,2724.618874,9,0.271659,0.289979,0,26,0.981818,54,0.028615,,,
G01K3,G01K3,,,12,5449.237747,9,0.271659,0.289979,0,26,0.981818,54,0.028615,,,
B60J5,B60J5,,,5,575.889503,8,0.265388,0.279292,0,19,1,6,0.006375,,,
B60R16,B60R16,,,45,13757.1691,7,0.343796,0.375913,0.003548,19,0.236786,224,0.15519,,,
H03K17,H03K17,,,23,10252.67232,7,0.310911,0.334892,0.000301,19,0.471861,109,0.072104,,,
B60J7,B60J7,,,5,793.72287,8,0.252155,0.262531,0,11,1,6,0.003562,,,
E04B7,E04B7,,,5,1587.44574,8,0.252155,0.262531,0,11,1,6,0.003562,,,
E04F10,E04F10,,,5,1587.44574,8,0.252155,0.262531,0,11,1,6,0.003562,,,
B60K15,B60K15,,,6,5461.460014,9,0.241307,0.25409,0.0008,26,0.8,8,0.004331,,,
B60K2015,B60K2015,,,6,10665.93463,9,0.241307,0.25409,0.0008,26,0.8,8,0.004331,,,
B60R25,B60R25,,,47,136043.9931,8,0.317794,0.348976,0.003343,26,0.571981,592,0.178172,,,
B60Y2304,B60Y2304,,,5,1401.716881,10,0.194447,0.201255,0,26,1,6,0.000997,,,
F02M37,F02M37,,,5,7008.832581,10,0.194447,0.201255,0,26,1,6,0.000997,,,
B60K37,B60K37,,,3,597.820984,9,0.249973,0.261204,0,26,1,1,0.002673,,,
F21V5,F21V5,,,11,1926.437759,7,0.300872,0.319473,0.000017,19,0.577778,26,0.032301,,,
H05B47,H05B47,,,24,12317.51233,8,0.313995,0.340336,0.000141,26,0.509881,129,0.085728,,,
Y02B20,Y02B20,,,26,5690.439728,8,0.315108,0.341815,0.000207,26,0.48,144,0.088175,,,
B60K28,B60K28,,,33,5453.888603,8,0.306824,0.334906,0.000205,26,0.516129,256,0.114357,,,
B60N2002,B60N2002,,,16,2590.319489,8,0.27548,0.294721,0.000006,26,0.819048,86,0.04124,,,
B60W60,B60W60,,,25,5623.841934,8,0.304962,0.328386,0.000125,26,0.601449,166,0.071346,,,
E05Y2201,E05Y2201,,,20,3273.021278,8,0.284011,0.307634,0.000148,26,0.719298,123,0.051613,,,
F24F2011,F24F2011,,,16,2054.5485,8,0.283837,0.306697,0,26,0.961905,101,0.049436,,,
F24F2110,F24F2110,,,24,13702.23545,8,0.295676,0.319858,0.000614,26,0.581028,147,0.059577,,,
B60L1,B60L1,,,4,636.881699,8,0.24677,0.258481,0,11,1,3,0.005753,,,
B60L2210,B60L2210,,,6,615.148277,8,0.2529,0.265892,0,16,1,10,0.004772,,,
B60L50,B60L50,,,22,8419.369774,7,0.288622,0.307711,0.000219,16,0.666667,140,0.037691,,,
H02G5,H02G5,,,6,615.148277,8,0.2529,0.265892,0,16,1,10,0.004772,,,
H02M7,H02M7,,,22,9403.526924,7,0.310618,0.333911,0.001304,19,0.466667,98,0.071962,,,
B60L2240,B60L2240,,,13,8308.853363,7,0.288731,0.30572,0,16,0.984848,65,0.023502,,,
B60L2250,B60L2250,,,18,4635.337036,7,0.30154,0.322062,0.00022,16,0.654412,89,0.031296,,,
B60L2260,B60L2260,,,13,2769.617867,7,0.288731,0.30572,0,16,0.984848,65,0.023502,,,
B60L3,B60L3,,,26,8448.543205,7,0.309454,0.33169,0.000556,16,0.57,171,0.048417,,,
B60L58,B60L58,,,22,9495.39386,7,0.300442,0.319733,0.000068,16,0.72381,152,0.040771,,,
G01R31,G01R31,,,34,6860.508423,7,0.331136,0.35955,0.001302,16,0.371212,196,0.118258,,,
H01M2010,H01M2010,,,31,12405.39595,7,0.315667,0.340698,0.000384,16,0.549425,239,0.084352,,,
H01M2220,H01M2220,,,30,15866.54549,7,0.3181,0.342039,0.000355,16,0.536946,218,0.082474,,,
B60L53,B60L53,,,11,8358.690857,8,0.280631,0.299103,0.000018,16,0.755556,34,0.013792,,,
Y02T90,Y02T90,,,11,12362.39349,8,0.280631,0.299103,0.000018,16,0.755556,34,0.013792,,,
Y04S30,Y04S30,,,9,2105.332527,8,0.274661,0.291905,0,16,0.964286,27,0.011563,,,
C01G33,C01G33,,,22,6399.773399,7,0.292199,0.3118,0.00007,16,0.666667,140,0.039282,,,
B60L7,B60L7,,,11,1329.057899,7,0.277098,0.29289,0,16,0.977778,44,0.019699,,,
