Id,Label,timeset,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,clustering,triangles,eigencentrality
F16H37,F16H37,,35,16561.619148,5,0.356837,0.376977,0.000007,0,0.68984,387,0.05526
F16H48,F16H48,,41,23556.597221,5,0.359715,0.380409,0.000054,0,0.561538,438,0.061715
B60C11,B60C11,,10,2587.886223,5,0.332265,0.346333,0.000014,0,0.527778,19,0.015082
B60C23,B60C23,,28,66644.692047,5,0.358739,0.37858,0.000519,36,0.447293,157,0.061732
B60C25,B60C25,,9,1566.549316,5,0.323795,0.337339,0.000007,0,0.607143,17,0.01045
G01M17,G01M17,,28,5772.994362,5,0.37428,0.394973,0.00024,0,0.384615,135,0.062286
G01N3,G01N3,,6,1018.548187,6,0.307323,0.318405,0,0,1,10,0.004611
B60C29,B60C29,,3,3824.624451,6,0.264042,0.271437,0,36,1,1,0.000596
B60R25,B60R25,,146,144151.528797,4,0.421122,0.451968,0.00101,36,0.310249,3239,0.346504
B60W2530,B60W2530,,65,20655.388008,5,0.391069,0.416245,0.000069,0,0.563492,1136,0.156467
G07C2209,G07C2209,,88,60097.072586,5,0.406916,0.433759,0.00058,36,0.421812,1578,0.223262
H04L1,H04L1,,112,282753.332932,5,0.393396,0.422689,0.000314,36,0.439148,2681,0.253883
H04L2001,H04L2001,,30,9611.19342,5,0.347495,0.366402,0.000005,36,0.711823,289,0.071158
B60S5,B60S5,,46,9577.875874,5,0.392952,0.416367,0.000154,0,0.635354,629,0.136382
E04H5,E04H5,,5,617.042435,5,0.317497,0.329666,0,0,0.833333,5,0.005994
B60D1,B60D1,,39,28701.876678,5,0.388181,0.41048,0.000164,0,0.40825,287,0.102801
B60D2001,B60D2001,,15,3581.686768,5,0.348537,0.366258,0.00003,0,0.593407,54,0.027158
B60L7,B60L7,,102,85986.52092,5,0.396978,0.425091,0.000142,0,0.46198,2333,0.231161
B60Q2900,B60Q2900,,45,16181.457443,5,0.380254,0.403463,0.000041,15,0.442918,419,0.098057
B60R9,B60R9,,45,23646.953224,5,0.376005,0.398605,0.000213,15,0.366808,347,0.073935
B62D35,B62D35,,21,4453.622093,5,0.368138,0.388221,0.000014,0,0.473684,90,0.044309
B62D13,B62D13,,25,7664.837555,5,0.372283,0.393326,0.000009,0,0.797101,220,0.071421
B60F2301,B60F2301,,6,1093.096191,5,0.304614,0.315124,0,5,1,10,0.003372
B60F3,B60F3,,9,2104.851746,5,0.306243,0.317227,0.000001,5,0.821429,23,0.003931
B63B1,B63B1,,26,15510.726196,5,0.358471,0.37749,0.000369,5,0.393333,118,0.021156
B63B43,B63B43,,13,2439.147179,5,0.314194,0.325978,0.000049,5,0.5,33,0.005454
B60G13,B60G13,,37,8116.882706,5,0.381768,0.403771,0.000109,0,0.493651,311,0.07875
B60G2401,B60G2401,,24,6679.817581,5,0.340978,0.357938,0.00004,0,0.664032,168,0.029295
B60G2600,B60G2600,,38,14588.323814,5,0.347937,0.367453,0.00006,0,0.498498,332,0.0455
B62K2025,B62K2025,,23,11912.865738,5,0.310708,0.32364,0.000004,15,0.718615,166,0.016974
B62K25,B62K25,,53,29515.158695,5,0.356175,0.37825,0.000116,15,0.451735,599,0.071397
F16F15,F16F15,,66,28551.773178,5,0.393315,0.418835,0.000326,0,0.2875,598,0.104604
F16F2222,F16F2222,,21,5428.951714,5,0.352541,0.37009,0.000024,0,0.610526,116,0.021074
F16F2230,F16F2230,,21,8425.882195,5,0.352541,0.37009,0.000024,0,0.610526,116,0.021074
F16F9,F16F9,,24,10962.82391,5,0.35032,0.369017,0.000027,0,0.533597,135,0.03672
B60G21,B60G21,,16,12410.132431,5,0.316476,0.330509,0.000002,0,0.790476,83,0.018805
B60T2210,B60T2210,,21,4122.902588,5,0.340796,0.357482,0.000002,0,0.778947,148,0.031376
B60T8,B60T8,,94,67686.342369,5,0.390155,0.417527,0.000186,0,0.413277,1768,0.186986
B60W2552,B60W2552,,98,60548.528316,5,0.395995,0.423896,0.000324,0,0.413445,1925,0.213142
B62D24,B62D24,,6,1644.692276,5,0.298684,0.308981,0.000003,0,0.6,6,0.003015
B66F11,B66F11,,34,9859.432205,5,0.353907,0.373405,0.000167,0,0.354167,187,0.031856
B66F13,B66F13,,15,2972.736549,5,0.308038,0.320733,0,0,1,91,0.009391
B66F17,B66F17,,41,7972.665222,5,0.372644,0.394821,0.000299,0,0.317949,248,0.056292
B60T2201,B60T2201,,36,9272.302605,5,0.357669,0.377868,0.000013,0,0.576471,343,0.066623
B60T2250,B60T2250,,31,7601.144463,5,0.360798,0.380766,0.000006,0,0.685057,298,0.062836
B60T7,B60T7,,75,36273.615021,5,0.385877,0.411635,0.000214,0,0.402814,1088,0.14227
B60J1,B60J1,,50,13180.87981,5,0.379952,0.403654,0.000262,15,0.414116,487,0.090115
B60J3,B60J3,,32,8613.389313,5,0.363154,0.384046,0.0001,1,0.470968,219,0.067969
B60J7,B60J7,,8,2361.402718,5,0.31345,0.3244,0.001005,1,0.619048,13,0.005825
B60K11,B60K11,,102,64278.528122,5,0.396158,0.4249,0.000801,0,0.322376,1628,0.183223
B60K2006,B60K2006,,163,121309.289974,5,0.395872,0.429675,0.000585,0,0.270991,3534,0.256262
B60L2210,B60L2210,,141,130683.800323,5,0.408215,0.439642,0.000355,0,0.349846,3404,0.295612
B60L2270,B60L2270,,102,50854.282425,5,0.411191,0.438764,0.00019,0,0.433267,2188,0.251524
B60R5,B60R5,,35,13502.72924,5,0.373988,0.395964,0.000025,15,0.622103,349,0.081867
B60W2900,B60W2900,,31,5930.081184,5,0.374061,0.395577,0.000002,0,0.822989,358,0.097026
E05B81,E05B81,,56,18950.039436,5,0.399459,0.423527,0.000117,15,0.476094,707,0.142194
F01M5,F01M5,,27,12060.145805,5,0.361409,0.381387,0.000009,0,0.603077,196,0.055187
F01N5,F01N5,,36,17899.70047,5,0.366031,0.387274,0.000024,1,0.571429,340,0.048343
F01P11,F01P11,,57,21897.494843,5,0.358136,0.380457,0.000215,1,0.38961,600,0.06563
F01P2003,F01P2003,,35,29606.811516,5,0.349235,0.36867,0.000083,1,0.559715,314,0.031417
F01P2005,F01P2005,,32,14073.88842,5,0.350192,0.36943,0.000009,1,0.649462,302,0.036045
F01P2011,F01P2011,,11,2132.785751,5,0.313629,0.324761,0,1,1,45,0.008899
F01P2025,F01P2025,,52,63437.055702,5,0.367926,0.390524,0.00037,1,0.449412,573,0.067567
F01P2037,F01P2037,,23,7878.844296,5,0.347905,0.365889,0.000002,1,0.82684,191,0.025384
F01P2050,F01P2050,,71,23152.057777,5,0.378416,0.403667,0.000242,1,0.449275,1085,0.116634
F01P2060,F01P2060,,50,35901.913857,5,0.356009,0.377364,0.000063,1,0.441327,519,0.06488
F01P3,F01P3,,77,50264.113136,5,0.375196,0.4005,0.000732,1,0.35193,1003,0.102895
F01P5,F01P5,,49,19708.832176,5,0.353581,0.374991,0.0001,1,0.468085,528,0.059988
F01P7,F01P7,,84,73088.603424,5,0.37864,0.404866,0.000558,1,0.345871,1177,0.112341
F01P9,F01P9,,10,1453.980461,5,0.310431,0.321142,0,1,1,36,0.008454
F02D11,F02D11,,22,3759.832558,5,0.35332,0.371776,0.000004,1,0.738095,155,0.045241
F02D29,F02D29,,134,51267.066448,5,0.392993,0.424552,0.000914,1,0.295853,2597,0.217469
F02D31,F02D31,,37,8316.905006,5,0.372934,0.394421,0.000022,1,0.585714,369,0.08306
F02N19,F02N19,,75,27398.693245,5,0.364847,0.389772,0.000268,0,0.419474,1133,0.119845
F25B13,F25B13,,14,2685.235641,5,0.349904,0.367379,0.000118,6,0.666667,52,0.015594
F25B25,F25B25,,17,4921.062668,5,0.316371,0.329267,0.000029,5,0.633333,76,0.008318
F25B27,F25B27,,29,6984.853004,5,0.363671,0.384055,0.000247,6,0.547619,207,0.045699
F25B5,F25B5,,20,5457.254532,5,0.31502,0.328015,0.000062,5,0.596491,102,0.009238
F25B6,F25B6,,16,4648.299561,5,0.31404,0.326408,0.000035,5,0.752381,79,0.008116
F28D2021,F28D2021,,49,31086.104698,5,0.389165,0.413017,0.000411,1,0.385638,435,0.08602
F28F2250,F28F2250,,26,11672.991135,5,0.350128,0.368887,0.000035,1,0.61,183,0.029743
G01K13,G01K13,,48,10788.135796,5,0.38272,0.405487,0.000368,6,0.289547,313,0.071523
G01K2205,G01K2205,,20,4140.975761,5,0.366836,0.386827,0.000028,15,0.596491,102,0.041588
G01W1,G01W1,,29,5637.775002,5,0.360764,0.381217,0.000068,5,0.335979,127,0.051232
H02P21,H02P21,,57,40664.35038,5,0.378939,0.402555,0.000121,0,0.549351,846,0.132642
B60K5,B60K5,,48,13826.752541,5,0.365229,0.387513,0.00005,0,0.535615,579,0.08405
B62D9,B62D9,,31,7088.786987,5,0.355251,0.37497,0.000004,0,0.76092,331,0.056505
B62H1,B62H1,,39,13188.085182,5,0.356175,0.377012,0.000009,15,0.6899,485,0.069785
B62J17,B62J17,,46,11594.507248,5,0.35707,0.378706,0.000208,15,0.593939,588,0.077538
B62K2201,B62K2201,,29,5643.038544,5,0.335197,0.353215,0.000004,15,0.748677,283,0.036298
B62K23,B62K23,,50,20611.142761,5,0.371274,0.395325,0.000162,15,0.42517,500,0.068866
B62M7,B62M7,,26,8880.457886,5,0.353386,0.372602,0.000003,15,0.886667,266,0.04563
E05B83,E05B83,,24,5670.260269,5,0.355514,0.37603,0.000014,15,0.675889,171,0.050575
E05C9,E05C9,,16,2789.887917,5,0.34382,0.361566,0,12,0.990476,104,0.031437
E06B9,E06B9,,23,17778.638481,5,0.358605,0.377103,0.000022,5,0.545455,126,0.039509
B60J10,B60J10,,9,17900.957916,6,0.317997,0.330018,0.000001,12,0.714286,20,0.011105
E04H2015,E04H2015,,4,3451.796585,5,0.288399,0.296872,0,5,1,3,0.001332
E05F11,E05F11,,18,3313.440529,5,0.341646,0.358646,0.000008,15,0.727941,99,0.035443
B60J9,B60J9,,6,944.319717,5,0.308038,0.318205,0,15,1,10,0.004057
B62D47,B62D47,,13,2016.423134,5,0.358874,0.377368,0,0,0.893939,59,0.043551
B65G11,B65G11,,6,944.319717,5,0.308038,0.318205,0,15,1,10,0.004057
E05B77,E05B77,,30,8690.71534,5,0.36343,0.38468,0.000006,15,0.726601,295,0.073029
E05F2015,E05F2015,,28,17352.822311,5,0.350512,0.370077,0.000009,15,0.581197,204,0.058629
H04R11,H04R11,,15,2963.283157,5,0.333739,0.349331,0.000001,12,0.736264,67,0.026574
H04R7,H04R7,,32,14792.166885,5,0.362983,0.384585,0.000012,12,0.578495,269,0.071427
F26B19,F26B19,,4,535.98851,6,0.238676,0.24347,0,1,1,3,0.000293
F26B23,F26B23,,4,535.98851,6,0.238676,0.24347,0,1,1,3,0.000293
B60K13,B60K13,,39,12925.168053,5,0.368386,0.390098,0.000016,0,0.596017,419,0.076381
B60K16,B60K16,,27,9645.932579,5,0.375306,0.395864,0.000002,5,0.827692,269,0.068407
B60K2016,B60K2016,,31,10970.815369,5,0.375453,0.396385,0.000005,5,0.765517,333,0.078944
B60L8,B60L8,,68,20185.411407,5,0.400083,0.425143,0.000138,5,0.440072,973,0.141725
B60R19,B60R19,,39,20394.203751,5,0.371274,0.394369,0.000049,0,0.439545,309,0.071128
B60R2019,B60R2019,,27,10989.749107,5,0.347842,0.366297,0.000011,0,0.550769,179,0.03832
B60W2556,B60W2556,,121,90303.530479,5,0.410927,0.440307,0.000275,0,0.422689,3018,0.304005
B60Y2304,B60Y2304,,13,3273.566032,5,0.365473,0.383885,0,0,0.818182,54,0.041521
B62D33,B62D33,,48,19712.541565,5,0.400585,0.424048,0.000099,15,0.444033,480,0.120698
B62D59,B62D59,,20,3323.986588,5,0.351765,0.370473,0,0,0.976608,167,0.050031
B62H5,B62H5,,49,13264.548668,5,0.382224,0.405731,0.000136,15,0.45656,515,0.093146
B62K2202,B62K2202,,55,18582.187134,5,0.391309,0.415107,0.000113,15,0.547869,784,0.116807
B64D2221,B64D2221,,78,22929.182671,5,0.399917,0.425908,0.000611,5,0.351333,1028,0.152874
B65F1,B65F1,,23,19312.784531,5,0.377299,0.39814,0.000035,15,0.718615,166,0.065766
B65F3,B65F3,,35,12530.266006,5,0.389244,0.411327,0.000464,15,0.488414,274,0.087867
E05B79,E05B79,,16,2647.42028,5,0.350864,0.368626,0,15,0.971429,102,0.031264
F01P2007,F01P2007,,33,14706.304161,5,0.35558,0.375074,0.000022,1,0.568548,282,0.041969
F03D1,F03D1,,26,13298.528854,5,0.375306,0.39569,0.000019,5,0.663333,199,0.051821
F03D3,F03D3,,32,30501.712585,5,0.377002,0.398188,0.000014,5,0.673118,313,0.071393
F03D9,F03D9,,97,70515.887581,5,0.403704,0.431678,0.000583,5,0.302632,1380,0.165707
F05B2220,F05B2220,,97,49622.292122,5,0.397472,0.425639,0.000617,5,0.275,1254,0.138874
F05B2250,F05B2250,,34,12920.360725,5,0.38135,0.403033,0.000028,5,0.623106,329,0.076428
F16B2200,F16B2200,,10,1191.085236,5,0.363636,0.381713,0,12,0.888889,32,0.026058
F16B5,F16B5,,25,9970.068848,5,0.379276,0.400343,0.000104,12,0.492754,136,0.052063
F16D2048,F16D2048,,16,8514.348557,5,0.355185,0.373219,0,0,0.952381,100,0.033747
F16D25,F16D25,,37,23934.215584,5,0.357936,0.378432,0.000142,0,0.503175,317,0.050942
F16H2001,F16H2001,,12,3340.831047,5,0.323277,0.338478,0,0,0.945455,52,0.01798
F16H2061,F16H2061,,62,48555.731087,5,0.361375,0.384624,0.000399,0,0.470492,861,0.098951
F16H47,F16H47,,30,9840.211983,5,0.353353,0.372775,0.00001,0,0.603448,245,0.044805
F16H61,F16H61,,75,71393.600288,5,0.365507,0.390207,0.000617,0,0.373195,1008,0.107861
F28F27,F28F27,,10,1637.732986,5,0.346522,0.363043,0,1,0.944444,34,0.016388
F28F3,F28F3,,18,5235.779366,5,0.359344,0.378476,0.000072,1,0.485294,66,0.02483
G01L3,G01L3,,34,9316.651787,5,0.37704,0.398449,0.000107,15,0.460227,243,0.062664
H01M2250,H01M2250,,57,25189.973732,5,0.392189,0.416245,0.000066,10,0.515584,794,0.131736
H01M6,H01M6,,35,27469.634239,5,0.390115,0.412335,0.000075,10,0.454545,255,0.075327
H02K16,H02K16,,31,7140.827995,5,0.372102,0.39327,0.000143,5,0.464368,202,0.053755
H02K17,H02K17,,26,11875.857422,5,0.360899,0.380083,0.000026,5,0.633333,190,0.050504
H02K21,H02K21,,47,10460.185059,5,0.384099,0.407221,0.000074,5,0.487923,505,0.087719
H02K2213,H02K2213,,38,9718.264526,5,0.367363,0.38783,0.000023,5,0.606607,404,0.080118
H02K9,H02K9,,84,32478.027882,5,0.393678,0.420264,0.000341,5,0.358801,1221,0.141315
H02P1,H02P1,,37,7475.861549,5,0.364292,0.384563,0.000016,0,0.606349,382,0.073049
Y04S30,Y04S30,,74,51500.526161,5,0.414927,0.439494,0.000028,0,0.590944,1553,0.243497
Y10S903,Y10S903,,98,54166.996582,5,0.400501,0.428519,0.000199,0,0.418385,1948,0.205521
B60R13,B60R13,,38,9742.682602,5,0.371922,0.393722,0.00012,15,0.364865,243,0.066451
B60W2400,B60W2400,,55,14046.364105,5,0.384677,0.40852,0.000028,0,0.633823,907,0.13457
B60W2422,B60W2422,,25,5246.163635,5,0.366941,0.386948,0.000002,0,0.764493,211,0.059639
F01P2070,F01P2070,,28,6804.080482,5,0.364189,0.384233,0.000033,1,0.678063,238,0.042174
F02M26,F02M26,,95,103072.556229,5,0.36624,0.39294,0.000328,1,0.347289,1518,0.117859
F21S41,F21S41,,43,33567.817421,5,0.363774,0.385527,0.000166,15,0.349593,301,0.062085
F21S43,F21S43,,45,35955.286591,5,0.38646,0.409493,0.000132,15,0.376321,356,0.084811
F21S45,F21S45,,22,9923.047173,5,0.357636,0.376721,0.000014,15,0.566667,119,0.039409
F21W2104,F21W2104,,20,5176.005951,5,0.346334,0.363304,0.000006,15,0.649123,111,0.029094
F28D2001,F28D2001,,15,6137.213005,6,0.300627,0.313186,0,1,0.945055,86,0.008489
F28F2215,F28F2215,,15,6137.213005,6,0.300627,0.313186,0,1,0.945055,86,0.008489
F01N1,F01N1,,27,11662.179909,5,0.362674,0.382916,0.00001,1,0.723077,235,0.050542
F01N2390,F01N2390,,22,4755.311348,5,0.36374,0.383299,0.000003,1,0.838095,176,0.040197
F02B37,F02B37,,105,59326.793579,5,0.387201,0.41605,0.000425,1,0.288088,1543,0.14632
F02B39,F02B39,,81,37288.257111,5,0.375637,0.40149,0.000152,1,0.382595,1209,0.110361
F02M35,F02M35,,64,25339.049339,5,0.373551,0.397919,0.00008,1,0.461342,901,0.097315
F02D19,F02D19,,53,42396.264969,5,0.390353,0.414129,0.000114,1,0.455505,604,0.098906
F02D2400,F02D2400,,21,4466.970036,5,0.368988,0.388469,0.000011,1,0.652632,124,0.037015
F02D33,F02D33,,36,7814.979527,5,0.373442,0.395143,0.000092,1,0.601681,358,0.081578
F02M2025,F02M2025,,11,3411.600628,5,0.346773,0.363391,0,1,0.955556,43,0.022906
F02M63,F02M63,,19,7889.485455,5,0.345617,0.362934,0.000045,1,0.535948,82,0.020002
F02M69,F02M69,,9,4257.003693,6,0.309106,0.321941,0,1,0.964286,27,0.009998
F02N3,F02N3,,14,2257.050255,5,0.352379,0.369743,0,1,0.961538,75,0.021539
F02P3,F02P3,,22,23403.282074,5,0.352865,0.371068,0.000138,1,0.638095,134,0.026046
F02P5,F02P5,,74,72568.364014,5,0.377745,0.403233,0.000737,1,0.3086,811,0.081238
F16K1,F16K1,,14,13567.285172,5,0.307101,0.318809,0.00002,6,0.602564,47,0.006006
F16K25,F16K25,,8,3419.969269,5,0.299547,0.309359,0,1,1,21,0.003786
H01B3,H01B3,,10,1691.888245,5,0.326858,0.340715,0,1,0.972222,35,0.013381
F03D7,F03D7,,25,9058.26564,5,0.3661,0.385962,0.000029,5,0.612319,169,0.037021
B60K8,B60K8,,12,1594.629463,5,0.349013,0.36615,0.000007,0,0.690909,38,0.036771
E02F9,E02F9,,56,76972.884491,5,0.376263,0.400295,0.000845,6,0.293603,436,0.084861
F15B11,F15B11,,16,17926.158966,5,0.326774,0.341923,0.00005,6,0.457143,48,0.01121
F16D23,F16D23,,47,10395.942619,5,0.360967,0.382799,0.000107,0,0.404831,419,0.057069
F16H2037,F16H2037,,25,8648.866364,5,0.352768,0.371668,0.000007,0,0.655797,181,0.035677
F16H39,F16H39,,22,4378.900909,5,0.370235,0.390207,0.000015,0,0.714286,150,0.043258
F16H45,F16H45,,41,14542.650375,5,0.371561,0.393509,0.000325,0,0.444872,347,0.052923
F16H59,F16H59,,58,34257.865425,5,0.377968,0.402781,0.000433,0,0.421053,672,0.092165
B60K20,B60K20,,11,1923.80365,5,0.347527,0.364325,0,0,0.911111,41,0.024876
B60K2702,B60K2702,,11,1923.80365,5,0.347527,0.364325,0,0,0.911111,41,0.024876
B60W2030,B60W2030,,41,18132.508949,5,0.36617,0.387934,0.000014,0,0.642308,501,0.09353
B62D23,B62D23,,9,2174.430191,5,0.333565,0.349048,0,0,0.928571,26,0.016614
B60L55,B60L55,,65,27675.304874,5,0.413095,0.437118,0.000024,0,0.65625,1323,0.212442
B60L9,B60L9,,20,3498.749115,5,0.373333,0.393783,0.000003,0,0.789474,135,0.067118
F01L1,F01L1,,36,21281.254364,5,0.350064,0.369625,0.000129,1,0.557983,332,0.047358
F01L13,F01L13,,30,13562.903175,5,0.34914,0.368083,0.000003,1,0.731527,297,0.045572
F01L2013,F01L2013,,29,14762.435654,5,0.348727,0.367497,0.000003,1,0.743386,281,0.044707
F01L2820,F01L2820,,27,6373.985298,5,0.349394,0.367974,0.000003,1,0.695385,226,0.04067
F02D13,F02D13,,65,64942.281204,5,0.368527,0.392914,0.000099,1,0.428075,863,0.089964
F02D2009,F02D2009,,28,6538.075851,5,0.349045,0.367757,0.000001,1,0.746439,262,0.053565
F02D9,F02D9,,37,8529.860001,5,0.364951,0.386457,0.000011,1,0.661905,417,0.073885
F02N2250,F02N2250,,24,5994.25,5,0.367644,0.387717,0.000006,0,0.747036,189,0.060542
F16D13,F16D13,,12,2857.311859,5,0.348601,0.36578,0.000022,0,0.745455,41,0.025979
F16D27,F16D27,,28,9806.218681,5,0.349426,0.368365,0.000004,0,0.626781,220,0.035388
F16D28,F16D28,,13,2588.638321,5,0.337053,0.353632,0,0,0.954545,63,0.020715
F16D33,F16D33,,10,1700.275436,5,0.347968,0.364846,0,0,0.916667,33,0.022553
F16D41,F16D41,,57,41200.092224,5,0.370556,0.394152,0.000507,0,0.303247,467,0.068897
F16H2041,F16H2041,,13,3318.643188,5,0.352444,0.369765,0,0,0.909091,60,0.021529
F16H2045,F16H2045,,32,35526.890953,5,0.370843,0.391923,0.000166,0,0.496774,231,0.047677
F16H2059,F16H2059,,39,16725.150135,5,0.375453,0.398284,0.000192,0,0.526316,370,0.070039
F16H2306,F16H2306,,14,2325.633965,5,0.348284,0.365324,0,0,0.948718,74,0.033651
F16H2700,F16H2700,,10,1867.271667,5,0.34693,0.363521,0,0,0.888889,32,0.026269
F16H35,F16H35,,12,2175.857536,5,0.352703,0.370047,0.000001,0,0.690909,38,0.031704
F16H41,F16H41,,19,6134.665329,5,0.355416,0.373892,0.000065,0,0.705882,108,0.030352
G01D3,G01D3,,39,8859.890175,5,0.381426,0.403454,0.000098,0,0.460882,324,0.090846
G06F7,G06F7,,52,21633.951607,5,0.376042,0.400009,0.000432,8,0.299608,382,0.096035
H01H2071,H01H2071,,18,5513.18959,5,0.356373,0.374739,0.000015,0,0.823529,112,0.045355
H01R27,H01R27,,84,19568.471252,5,0.410004,0.436331,0.000262,14,0.369674,1258,0.193826
H02K24,H02K24,,18,3670.140869,5,0.360662,0.379371,0.000001,0,0.801471,109,0.039483
H02K47,H02K47,,27,4948.135628,5,0.360459,0.379992,0.000001,0,0.836923,272,0.072234
H02P11,H02P11,,22,3609.618073,5,0.361784,0.380753,0.000006,0,0.566667,119,0.042824
H02P3,H02P3,,73,22033.796211,5,0.389917,0.415872,0.000113,0,0.439358,1123,0.15238
Y04S10,Y04S10,,93,71315.095066,5,0.410751,0.437422,0.000109,0,0.513617,2150,0.258602
F24S50,F24S50,,8,1053.138313,5,0.356506,0.374048,0,5,0.857143,18,0.020463
B60K2028,B60K2028,,4,496.662941,5,0.323658,0.335953,0,0,0.666667,2,0.008625
G05G2505,G05G2505,,11,2877.221825,5,0.345337,0.362939,0.000006,14,0.688889,31,0.020571
F21W2106,F21W2106,,15,3275.891769,5,0.352444,0.370108,0.000001,15,0.692308,63,0.030964
G09B7,G09B7,,12,2663.185753,5,0.335168,0.350643,0.000001,0,0.690909,38,0.023793
H01H2300,H01H2300,,58,11660.386543,5,0.379464,0.402933,0.000381,14,0.314536,502,0.100995
B60K31,B60K31,,27,5734.124222,5,0.353483,0.372623,0,0,0.883077,287,0.069907
F16F1,F16F1,,21,4806.014503,5,0.35535,0.374865,0.000021,15,0.463158,88,0.033503
H02K33,H02K33,,9,1604.368896,5,0.348537,0.365889,0.000002,0,0.75,21,0.014655
B60T13,B60T13,,45,36417.038918,5,0.378341,0.400904,0.000039,0,0.637421,603,0.103552
B60T15,B60T15,,17,3973.741432,5,0.345866,0.363065,0,0,0.858333,103,0.021339
B60T2270,B60T2270,,66,38903.612946,5,0.385877,0.410575,0.000094,0,0.530769,1104,0.145259
B61C17,B61C17,,22,8472.010605,5,0.351186,0.36956,0.00008,0,0.690476,145,0.047417
B61C3,B61C3,,18,3446.743629,5,0.348347,0.365672,0,0,0.955882,130,0.044977
B61C5,B61C5,,19,4163.127281,5,0.348601,0.366084,0,0,0.888889,136,0.045637
B61C7,B61C7,,25,6704.87323,5,0.350128,0.368561,0,0,0.894928,247,0.063637
B61C9,B61C9,,21,3553.628326,5,0.35,0.36804,0,0,0.963158,183,0.059919
C08J2383,C08J2383,,19,9086.47821,5,0.348411,0.365945,0.000215,11,0.705882,108,0.019046
C08J2483,C08J2483,,13,5749.426315,5,0.348126,0.365033,0,11,0.954545,63,0.018188
C08J9,C08J9,,13,11498.852631,5,0.348126,0.365033,0,11,0.954545,63,0.018188
F01K7,F01K7,,20,3397.654083,5,0.360357,0.379193,0.000266,6,0.51462,88,0.037343
F01M2250,F01M2250,,8,2720.32692,5,0.328397,0.342475,0,6,0.904762,19,0.01076
F01N2250,F01N2250,,19,5152.703995,5,0.350192,0.368148,0,1,0.901961,138,0.039482
F01N2260,F01N2260,,29,5467.520256,5,0.350288,0.369321,0.000005,1,0.664021,251,0.038112
F01N2410,F01N2410,,26,6645.340729,5,0.351121,0.369951,0.000002,1,0.733333,220,0.047365
F01N2430,F01N2430,,40,23934.349968,5,0.358003,0.378737,0.00004,1,0.589744,437,0.051558
F02M21,F02M21,,23,9035.184151,5,0.349585,0.368083,0.000002,1,0.731602,169,0.046564
F16D2121,F16D2121,,34,15386.796288,5,0.35,0.369343,0.00035,0,0.511364,270,0.041384
F16D2500,F16D2500,,14,51036.686981,5,0.346334,0.363391,0.000022,0,0.74359,58,0.020233
F16D61,F16D61,,43,14112.045471,5,0.365473,0.387035,0.000026,0,0.639954,551,0.08873
F16D63,F16D63,,27,7058.568508,5,0.348442,0.367019,0.000285,0,0.615385,200,0.03396
F16H31,F16H31,,9,1450.228683,5,0.312429,0.326369,0,0,0.964286,27,0.009485
F16N2230,F16N2230,,8,1360.16346,5,0.328397,0.342475,0,6,0.904762,19,0.01076
F16N2250,F16N2250,,26,4979.008797,5,0.362468,0.382386,0.000035,0,0.59,177,0.055887
G01M15,G01M15,,64,24987.361954,5,0.380556,0.405131,0.000333,1,0.394777,771,0.10465
H01F27,H01F27,,76,61573.01091,5,0.408433,0.434463,0.00069,0,0.371532,1031,0.169825
H01F3,H01F3,,15,2571.599663,5,0.359378,0.37782,0,0,0.835165,76,0.042497
H01R9,H01R9,,39,19413.936588,5,0.390393,0.41316,0.000029,14,0.613087,431,0.096388
H02K53,H02K53,,22,4422.912415,5,0.369024,0.388847,0.000031,5,0.666667,140,0.048433
H02P2201,H02P2201,,41,19161.547615,5,0.373588,0.395712,0.000007,0,0.688462,537,0.105272
H02P25,H02P25,,70,34320.401814,5,0.378864,0.403541,0.00023,0,0.462916,1086,0.135676
H02P7,H02P7,,27,10454.878784,5,0.373479,0.394256,0.000028,0,0.584615,190,0.059656
Y02T30,Y02T30,,34,9259.349663,5,0.35466,0.374752,0.000474,0,0.526515,278,0.067288
H01B9,H01B9,,30,9350.054176,5,0.380065,0.401573,0.000159,14,0.482759,196,0.069183
F01D21,F01D21,,60,17961.524094,5,0.380896,0.404727,0.000479,5,0.370544,634,0.079014
F02C6,F02C6,,86,46738.137619,5,0.387318,0.413573,0.001649,5,0.291036,1039,0.091728
F02C9,F02C9,,50,30007.73048,5,0.37678,0.399635,0.00015,5,0.529762,623,0.069337
F02K5,F02K5,,36,12874.299591,5,0.35958,0.379718,0.000058,5,0.705882,420,0.052583
F25B2600,F25B2600,,37,15922.112457,5,0.362605,0.383716,0.000486,5,0.485714,306,0.043125
G01D7,G01D7,,26,4734.797028,5,0.37808,0.399161,0.000108,15,0.38,114,0.05624
G09F2017,G09F2017,,20,6769.53125,5,0.371418,0.390898,0.000047,15,0.590643,101,0.05076
H01H2085,H01H2085,,17,10590.302086,5,0.356307,0.373783,0.000139,0,0.583333,70,0.033066
H01H85,H01H85,,28,32171.022179,5,0.369842,0.390011,0.000265,0,0.549858,193,0.057791
H02P5,H02P5,,36,9558.355301,5,0.38272,0.404988,0.000003,0,0.816807,486,0.109634
H02P9,H02P9,,111,37468.223862,5,0.40413,0.432855,0.000945,0,0.265555,1592,0.18157
